-278985,-204746.0,-142216.0,-39349.0,-55776.0,114062.0,217422.0,280029
-279027,-204609.0,-142222.0,-39535.0,-55855.0,113930.0,217486.0,280151
-279015,-204840.0,-142133.0,-39392.0,-55752.0,114025.0,217409.0,280107
-279052,-204826.0,-142095.0,-39541.0,-55738.0,114010.0,217445.0,280265
-279046,-204797.0,-142210.0,-39602.0,-55725.0,114118.0,217345.0,280276
-279060,-204679.0,-142074.0,-39794.0,-55717.0,114115.0,217481.0,280183
-278982,-204657.0,-141997.0,-39764.0,-55776.0,114142.0,217356.0,280181
-279050,-204722.0,-142043.0,-39740.0,-55762.0,114014.0,217423.0,280160
-279011,-204836.0,-142208.0,-39516.0,-55625.0,114104.0,217407.0,279994
-278899,-204805.0,-142107.0,-39251.0,-55681.0,114081.0,217549.0,280105
-278907,-204822.0,-142068.0,-39092.0,-55901.0,113985.0,217420.0,280187
-278873,-204771.0,-142174.0,-39452.0,-55886.0,113889.0,217517.0,280037
-278920,-204873.0,-142063.0,-39272.0,-54399.0,114026.0,217436.0,280133
-278974,-204731.0,-142193.0,-39092.0,-55728.0,113886.0,217365.0,279956
-278913,-204806.0,-142222.0,-39188.0,-55784.0,113933.0,217429.0,280117
-278916,-204693.0,-142106.0,-39227.0,-55282.0,113996.0,217426.0,280061
-279010,-204407.0,-142209.0,-39236.0,-55630.0,113865.0,217382.0,280161
-279057,-204687.0,-142134.0,-39108.0,-55681.0,113927.0,217484.0,280131
-279039,-204722.0,-142141.0,-39117.0,-55691.0,113876.0,217538.0,280092
-278925,-204669.0,-142015.0,-39312.0,-55688.0,113990.0,217357.0,280047
-278834,-204780.0,-142156.0,-39319.0,-55661.0,113884.0,217506.0,280024
-278998,-204741.0,-142088.0,-39187.0,-55781.0,113932.0,217486.0,279986
-279038,-204751.0,-142005.0,-39183.0,-54180.0,113999.0,217382.0,280158
-278960,-204762.0,-142135.0,-39052.0,-55690.0,113923.0,217428.0,280064
-279030,-204532.0,-142105.0,-39293.0,-55604.0,113915.0,217532.0,280009
-279026,-204762.0,-142063.0,-39018.0,-55583.0,114021.0,217354.0,280144
-278983,-204760.0,-142175.0,-38967.0,-55767.0,113920.0,217424.0,280095
-278902,-204809.0,-141978.0,-39073.0,-55635.0,114033.0,217395.0,280115
-278948,-204639.0,-142080.0,-39167.0,-55710.0,113889.0,217488.0,280096
-278987,-204898.0,-142172.0,-39249.0,-55807.0,113893.0,217533.0,280059
-278981,-204664.0,-142087.0,-39171.0,-55703.0,113879.0,217464.0,280126
-278974,-204575.0,-142189.0,-39224.0,-55909.0,113966.0,217452.0,280014
-278917,-204876.0,-141875.0,-39089.0,-55869.0,113900.0,217422.0,280179
-278916,-204758.0,-142057.0,-39093.0,-55867.0,114012.0,217464.0,280053
-278825,-204746.0,-142096.0,-39209.0,-55912.0,114060.0,217428.0,279962
-278923,-204890.0,-142093.0,-39248.0,-55762.0,113958.0,217508.0,280114
-278946,-204641.0,-142007.0,-39410.0,-55780.0,114007.0,217479.0,280260
-278981,-204817.0,-141950.0,-39139.0,-55635.0,114014.0,217511.0,280044
-278988,-204776.0,-141836.0,-39142.0,-55765.0,113970.0,217449.0,280140
-279010,-204646.0,-142025.0,-39264.0,-55656.0,114036.0,217310.0,280040
-279003,-204797.0,-141885.0,-39123.0,-55586.0,114150.0,217525.0,280103
-278975,-204797.0,-142159.0,-39059.0,-55628.0,114197.0,217392.0,280125
-278924,-204851.0,-142075.0,-39226.0,-55753.0,114192.0,217355.0,280033
-278978,-204746.0,-142167.0,-39235.0,-55800.0,113992.0,217470.0,280000
-279095,-204781.0,-142101.0,-39194.0,-55823.0,113946.0,217377.0,280014
-279038,-204827.0,-142117.0,-39293.0,-55784.0,113911.0,217431.0,280134
-278981,-204492.0,-142070.0,-39008.0,-55888.0,114010.0,217375.0,280105
-279056,-204922.0,-141983.0,-39079.0,-55918.0,114456.0,217494.0,279976
-279141,-204950.0,-142108.0,-39139.0,-55844.0,114117.0,217515.0,280031
-278995,-204852.0,-142143.0,-37608.0,-55874.0,114299.0,217458.0,280078
-278969,-204749.0,-142104.0,-38677.0,-55832.0,114082.0,217453.0,280122
-279020,-204762.0,-142085.0,-39090.0,-55833.0,114080.0,217370.0,280093
-279078,-204789.0,-142093.0,-39152.0,-55844.0,114054.0,217445.0,280191
-278995,-204765.0,-142050.0,-39118.0,-55766.0,113959.0,217450.0,280177
-278989,-204842.0,-142070.0,-39059.0,-55739.0,113972.0,217408.0,280082
-279020,-204704.0,-141577.0,-38497.0,-55771.0,113923.0,217498.0,280097
-278987,-204725.0,-142117.0,-38913.0,-55785.0,114077.0,217484.0,280104
-279053,-204830.0,-142063.0,-38916.0,-55024.0,114171.0,217383.0,279997
-278984,-204817.0,-142100.0,-38977.0,-55758.0,114258.0,217555.0,280057
-278959,-204887.0,-142096.0,-39153.0,-55727.0,114076.0,217581.0,280065
-278973,-204688.0,-142055.0,-39149.0,-55486.0,114104.0,217411.0,280099
-278931,-204884.0,-142050.0,-39103.0,-54532.0,114131.0,217589.0,280139
-278946,-204825.0,-142023.0,-39070.0,-55843.0,113863.0,217515.0,280086
-279053,-204693.0,-142189.0,-39158.0,-55791.0,113828.0,217485.0,280158
-279180,-204830.0,-142222.0,-38935.0,-55822.0,113925.0,217534.0,280061
-279055,-204749.0,-142158.0,-39127.0,-55887.0,113967.0,217482.0,280003
-278963,-204760.0,-142038.0,-39214.0,-55863.0,113975.0,217483.0,280055
-279016,-204792.0,-142193.0,-39156.0,-55745.0,114020.0,217385.0,280056
-279093,-204734.0,-142122.0,-39134.0,-55823.0,113917.0,217399.0,280094
-279046,-204742.0,-140295.0,-38946.0,-55848.0,113960.0,217475.0,280114
-279004,-204715.0,-141987.0,-38949.0,-55779.0,114099.0,217432.0,280000
,-204703.0,-142078.0,-39119.0,-55743.0,114093.0,217448.0,280082
,-204783.0,-141992.0,-39165.0,-55692.0,114006.0,217461.0,280122
,-204815.0,-142005.0,-39065.0,-55763.0,114019.0,217441.0,280081
,-204863.0,-141982.0,-39047.0,-55731.0,114063.0,217399.0,280127
,-204765.0,-141984.0,-39150.0,-55667.0,113955.0,217420.0,280108
,-204649.0,-142050.0,,-55754.0,113956.0,217369.0,280087
,-204819.0,-142178.0,,-55614.0,113991.0,217498.0,280065
,-204728.0,-142179.0,,-55695.0,113989.0,217454.0,280213
,-204718.0,-142023.0,,-55577.0,113947.0,217375.0,280030
,-204809.0,-142068.0,,-55719.0,113972.0,217454.0,280134
,-204886.0,-142123.0,,-55774.0,113985.0,217410.0,280122
,-204805.0,-142154.0,,-55726.0,114085.0,217431.0,280035
,-204756.0,-142228.0,,-55782.0,114241.0,217536.0,279929
,-204728.0,-142249.0,,-55765.0,114071.0,217317.0,280018
,-204792.0,-142143.0,,-55610.0,114197.0,217399.0,280102
,-204761.0,-142038.0,,-55665.0,114081.0,217446.0,280095
,-204840.0,-141931.0,,-55627.0,114108.0,217451.0,280023
,-204861.0,-141947.0,,-55662.0,114133.0,217452.0,279981
,-204843.0,-142109.0,,-55763.0,115975.0,217433.0,280118
,-204352.0,-142096.0,,-55807.0,114849.0,217337.0,280061
,-204578.0,-142125.0,,-55807.0,114192.0,217427.0,280123
,-204772.0,-142002.0,,-55686.0,114176.0,217479.0,280119
,-204767.0,-142033.0,,-55777.0,114142.0,217423.0,280135
,-204849.0,-141921.0,,-55757.0,114217.0,218005.0,280058
,-204836.0,-142054.0,,-55900.0,114179.0,217436.0,280096
,-204679.0,-142028.0,,-55766.0,114106.0,217465.0,280096
,-204672.0,-141987.0,,-55730.0,114089.0,217393.0,280113
,-204709.0,-142126.0,,-55705.0,114119.0,217386.0,280044
,-204627.0,-141455.0,,-55793.0,114078.0,217416.0,280021
,-204175.0,-141610.0,,-55709.0,114098.0,217522.0,280101
,,-142088.0,,-55719.0,114116.0,217452.0,280111
,,-142144.0,,-55733.0,114257.0,217420.0,280145
,,-141911.0,,-55723.0,114205.0,217402.0,280198
,,-142120.0,,-55664.0,114207.0,217468.0,280082
,,-142007.0,,-55747.0,114081.0,217343.0,279925
,,-142048.0,,-55724.0,113894.0,217450.0,280155
,,-141932.0,,-55568.0,114129.0,217408.0,280114
,,-142018.0,,-55601.0,114225.0,217458.0,280102
,,-141891.0,,-55684.0,114102.0,217457.0,280091
,,-141972.0,,-55654.0,114161.0,217469.0,280063
,,-141785.0,,-55722.0,114115.0,217442.0,280148
,,-141985.0,,-55602.0,114111.0,217416.0,280075
,,-142075.0,,-55662.0,113997.0,217329.0,280163
,,-142073.0,,-55721.0,114114.0,217450.0,280074
,,-142044.0,,-55708.0,114278.0,217418.0,280146
,,-142147.0,,-55702.0,114051.0,217422.0,280040
,,-141934.0,,-55725.0,114110.0,217421.0,280119
,,-141948.0,,-55663.0,114029.0,217310.0,280147
,,-142047.0,,-55619.0,114126.0,217405.0,280118
,,-142070.0,,-55702.0,114090.0,217435.0,280133
,,-142063.0,,-55694.0,114208.0,217537.0,280104
,,-142042.0,,-55804.0,113962.0,217438.0,280169
,,-141979.0,,-55674.0,113933.0,217488.0,280556
,,-142110.0,,-55577.0,114099.0,217451.0,280061
,,-142052.0,,-55668.0,114227.0,217464.0,280160
,,-142111.0,,-55759.0,114502.0,217526.0,280081
,,-142054.0,,-55187.0,114115.0,217341.0,280147
,,-142087.0,,-55215.0,114175.0,217547.0,280071
,,-142047.0,,-55642.0,114186.0,217391.0,280118
,,-141994.0,,-55718.0,114191.0,217501.0,280128
,,-142000.0,,-55712.0,114165.0,217450.0,280192
,,-142018.0,,-55674.0,114245.0,217399.0,280135
,,-142035.0,,-55620.0,114282.0,217514.0,280108
,,-142140.0,,-55812.0,114182.0,217467.0,280044
,,-142025.0,,-55798.0,114206.0,217392.0,280127
,,-141771.0,,-55737.0,114194.0,217416.0,280098
,,-141990.0,,-53695.0,114186.0,217547.0,280024
,,-142009.0,,-55762.0,114056.0,217406.0,280089
,,-141946.0,,-55803.0,114164.0,217415.0,280143
,,-141843.0,,-55774.0,113996.0,218030.0,280077
,,-142103.0,,-55771.0,113922.0,217467.0,280135
,,-142033.0,,-55854.0,113842.0,217511.0,280223
,,-142115.0,,-55829.0,114011.0,217376.0,280128
,,-142314.0,,-55785.0,113933.0,217449.0,280392
,,-142216.0,,-55891.0,114116.0,217379.0,280161
,,-142114.0,,-55833.0,114017.0,217476.0,280140
,,-142183.0,,-55952.0,114115.0,217445.0,280232
,,-142033.0,,-55802.0,114130.0,217504.0,280092
,,-141888.0,,-55318.0,114151.0,218481.0,280024
,,-142114.0,,-55279.0,114066.0,217466.0,280022
,,-142088.0,,-55807.0,114017.0,217476.0,280214
,,-142058.0,,-55775.0,114109.0,217419.0,280085
,,-142162.0,,-55750.0,114211.0,217390.0,279980
,,-142139.0,,-55712.0,114169.0,217518.0,280074
,,-142066.0,,-55832.0,114923.0,217426.0,280141
,,-142050.0,,-55807.0,114148.0,217467.0,280047
,,,,-55819.0,114150.0,217389.0,280044
,,,,-55771.0,113916.0,217485.0,280067
,,,,-55819.0,114025.0,217515.0,280130
,,,,-55749.0,113912.0,217420.0,279977
,,,,-55872.0,114010.0,217340.0,279997
,,,,-55840.0,114060.0,217407.0,280189
,,,,,115431.0,217340.0,280160
,,,,,114140.0,217464.0,280177
,,,,,114157.0,218623.0,280215
,,,,,114108.0,217447.0,280088
,,,,,114011.0,217460.0,280053
,,,,,114102.0,217425.0,280139
,,,,,114114.0,217410.0,280221
,,,,,114044.0,217394.0,280248
,,,,,114074.0,217506.0,280183
,,,,,114060.0,217510.0,280236
,,,,,114074.0,217445.0,280199
,,,,,114056.0,217476.0,280221
,,,,,114027.0,217430.0,280029
,,,,,114125.0,217449.0,280143
,,,,,114149.0,217569.0,280091
,,,,,114082.0,217383.0,280197
,,,,,114001.0,217414.0,280217
,,,,,114093.0,217434.0,280236
,,,,,114157.0,217465.0,280093
,,,,,114051.0,217376.0,280048
,,,,,114133.0,217431.0,280069
,,,,,114083.0,217492.0,280202
,,,,,114121.0,217488.0,280103
,,,,,114104.0,217396.0,280170
,,,,,114014.0,217506.0,280171
,,,,,114025.0,217442.0,280113
,,,,,114077.0,217389.0,280142
,,,,,113941.0,217387.0,280035
,,,,,114139.0,217419.0,280096
,,,,,114002.0,217384.0,280752
,,,,,114080.0,217478.0,280239
,,,,,114135.0,217412.0,280152
,,,,,114100.0,218038.0,280140
,,,,,114028.0,217464.0,280149
,,,,,114047.0,217358.0,280070
,,,,,114099.0,217506.0,280066
,,,,,114065.0,217516.0,280072
,,,,,114025.0,217442.0,280058
,,,,,114069.0,217436.0,280129
,,,,,114098.0,217454.0,280345
,,,,,114043.0,217434.0,280088
,,,,,114113.0,217450.0,280069
,,,,,114125.0,217485.0,280004
,,,,,113956.0,217561.0,280016
,,,,,114053.0,217527.0,280178
,,,,,114052.0,217459.0,280081
,,,,,114095.0,217462.0,280157
,,,,,114060.0,217478.0,280070
,,,,,113980.0,217527.0,280123
,,,,,114070.0,217533.0,280171
,,,,,114003.0,217494.0,280172
,,,,,114058.0,217484.0,280075
,,,,,114128.0,217468.0,281494
,,,,,114099.0,217521.0,280105
,,,,,114133.0,217483.0,280156
,,,,,114041.0,217511.0,280079
,,,,,114082.0,217453.0,280105
,,,,,114119.0,217414.0,280122
,,,,,114039.0,217475.0,280186
,,,,,114126.0,217471.0,280204
,,,,,114290.0,217453.0,280167
,,,,,114123.0,217525.0,280136
,,,,,114017.0,217595.0,280137
,,,,,114046.0,217420.0,280141
,,,,,114116.0,217444.0,280271
,,,,,114116.0,217447.0,280089
,,,,,114131.0,217446.0,280062
,,,,,113998.0,217464.0,280069
,,,,,114225.0,218510.0,280147
,,,,,114287.0,217452.0,280096
,,,,,114111.0,217422.0,280121
,,,,,114089.0,217439.0,280102
,,,,,114021.0,217469.0,280193
,,,,,114024.0,217451.0,280144
,,,,,114098.0,217449.0,280081
,,,,,114158.0,217390.0,280120
,,,,,114142.0,217360.0,280153
,,,,,114150.0,217371.0,280124
,,,,,114064.0,217395.0,280191
,,,,,114116.0,217418.0,280154
,,,,,114041.0,217516.0,280064
,,,,,114079.0,217506.0,280217
,,,,,114055.0,217571.0,280767
,,,,,114106.0,217424.0,280205
,,,,,114140.0,217506.0,280115
,,,,,113977.0,217433.0,280172
,,,,,113996.0,217561.0,280057
,,,,,114082.0,217405.0,280247
,,,,,114178.0,217490.0,280222
,,,,,114074.0,217438.0,280083
,,,,,114055.0,217460.0,280012
,,,,,113953.0,217498.0,280068
,,,,,114037.0,217518.0,280117
,,,,,114088.0,217497.0,280180
,,,,,114070.0,217446.0,280018
,,,,,114117.0,217363.0,280273
,,,,,114080.0,217437.0,280298
,,,,,114162.0,217423.0,280181
,,,,,114060.0,217401.0,280125
,,,,,114130.0,217469.0,280082
,,,,,114093.0,217448.0,280063
,,,,,114105.0,217481.0,280108
,,,,,113972.0,217465.0,280122
,,,,,114022.0,217484.0,280117
,,,,,114097.0,217378.0,280168
,,,,,114084.0,217392.0,280034
,,,,,114117.0,217500.0,280083
,,,,,114041.0,217460.0,280101
,,,,,114131.0,217414.0,280118
,,,,,114021.0,217501.0,280070
,,,,,114205.0,217369.0,280106
,,,,,114027.0,217457.0,280140
,,,,,113998.0,217439.0,280191
,,,,,114094.0,217422.0,280127
,,,,,114036.0,217335.0,280153
,,,,,113987.0,217459.0,280166
,,,,,114098.0,217460.0,280148
,,,,,114021.0,217379.0,280204
,,,,,114002.0,217499.0,280336
,,,,,114088.0,217381.0,280088
,,,,,114170.0,217393.0,280167
,,,,,114083.0,217466.0,280112
,,,,,114092.0,217407.0,279968
,,,,,114020.0,217401.0,280009
,,,,,114009.0,217515.0,280112
,,,,,114097.0,217380.0,280118
,,,,,114051.0,217513.0,280147
,,,,,114140.0,217463.0,280117
,,,,,114105.0,217354.0,280080
,,,,,114076.0,217465.0,280055
,,,,,114048.0,217506.0,280066
,,,,,114153.0,217537.0,279956
,,,,,114112.0,217364.0,280020
,,,,,114134.0,217458.0,280122
,,,,,114008.0,217417.0,280002
,,,,,114041.0,217401.0,280052
,,,,,,217483.0,280056
,,,,,,217506.0,279917
,,,,,,217409.0,280066
,,,,,,217391.0,280170
,,,,,,217362.0,280145
,,,,,,217453.0,280104
,,,,,,217395.0,280016
,,,,,,217456.0,280087
,,,,,,217522.0,279935
,,,,,,217503.0,280140
,,,,,,217484.0,280644
,,,,,,217522.0,280273
,,,,,,217543.0,280498
,,,,,,217500.0,280077
,,,,,,217531.0,280108
,,,,,,217409.0,280139
,,,,,,217458.0,280236
,,,,,,217424.0,280197
,,,,,,217548.0,280079
,,,,,,217358.0,280122
,,,,,,217442.0,280101
,,,,,,217498.0,280287
,,,,,,217471.0,280205
,,,,,,217540.0,280016
,,,,,,217488.0,280157
,,,,,,217460.0,280148
,,,,,,217523.0,280038
,,,,,,218630.0,280097
,,,,,,217549.0,280112
,,,,,,217441.0,280203
,,,,,,217541.0,280114
,,,,,,217491.0,280099
,,,,,,217465.0,280098
,,,,,,217395.0,280091
,,,,,,217471.0,280203
,,,,,,217514.0,280091
,,,,,,217602.0,280008
,,,,,,217544.0,280016
,,,,,,217513.0,279878
,,,,,,217494.0,279991
,,,,,,217463.0,280071
,,,,,,217491.0,280098
,,,,,,217471.0,280052
,,,,,,217554.0,280077
,,,,,,217559.0,280138
,,,,,,217468.0,280176
,,,,,,217439.0,280158
,,,,,,217421.0,280155
,,,,,,217491.0,280153
,,,,,,217410.0,280342
,,,,,,217495.0,280236
,,,,,,217464.0,280213
,,,,,,217437.0,280223
,,,,,,217489.0,279995
,,,,,,217438.0,280168
,,,,,,217344.0,280394
,,,,,,217529.0,280227
,,,,,,217367.0,280200
,,,,,,217364.0,280109
,,,,,,217506.0,280118
,,,,,,217482.0,280031
,,,,,,217447.0,280170
,,,,,,217496.0,280225
,,,,,,217322.0,280157
,,,,,,217519.0,280105
,,,,,,217486.0,280167
,,,,,,217409.0,280075
,,,,,,217381.0,280067
,,,,,,217505.0,280089
,,,,,,217440.0,280077
,,,,,,217512.0,280028
,,,,,,217518.0,280133
,,,,,,217594.0,280235
,,,,,,217518.0,280213
,,,,,,217568.0,280175
,,,,,,217443.0,280232
,,,,,,217502.0,280196
,,,,,,217499.0,280234
,,,,,,217407.0,280104
,,,,,,217493.0,280177
,,,,,,217488.0,280180
,,,,,,217500.0,280139
,,,,,,217501.0,280183
,,,,,,217561.0,280112
,,,,,,217522.0,280221
,,,,,,217441.0,280315
,,,,,,217434.0,280176
,,,,,,217370.0,280163
,,,,,,217497.0,280240
,,,,,,217466.0,280217
,,,,,,217451.0,280300
,,,,,,217524.0,280268
,,,,,,217438.0,280316
,,,,,,217466.0,280294
,,,,,,217461.0,280242
,,,,,,217468.0,280134
,,,,,,217462.0,280225
,,,,,,217510.0,280320
,,,,,,217455.0,280245
,,,,,,217579.0,280252
,,,,,,217409.0,280148
,,,,,,217488.0,280246
,,,,,,217521.0,280276
,,,,,,217518.0,280257
,,,,,,217390.0,280272
,,,,,,217500.0,280104
,,,,,,217561.0,280265
,,,,,,217476.0,280269
,,,,,,217445.0,280253
,,,,,,217535.0,280191
,,,,,,217427.0,280215
,,,,,,217486.0,280166
,,,,,,217911.0,280269
,,,,,,217572.0,280317
,,,,,,217514.0,280233
,,,,,,217406.0,280226
,,,,,,217591.0,280249
,,,,,,217426.0,280235
,,,,,,217497.0,280166
,,,,,,217475.0,280259
,,,,,,217496.0,280210
,,,,,,219095.0,280237
,,,,,,217599.0,280271
,,,,,,217427.0,280349
,,,,,,217528.0,280276
,,,,,,217431.0,280264
,,,,,,217536.0,280236
,,,,,,217492.0,280260
,,,,,,217532.0,280346
,,,,,,217465.0,280189
,,,,,,217472.0,280253
,,,,,,217561.0,280211
,,,,,,217587.0,280166
,,,,,,217485.0,280301
,,,,,,217459.0,280198
,,,,,,217809.0,280159
,,,,,,217609.0,280258
,,,,,,217499.0,280259
,,,,,,217521.0,280300
,,,,,,217524.0,280184
,,,,,,217506.0,280185
,,,,,,217513.0,280212
,,,,,,217608.0,280283
,,,,,,217478.0,280346
,,,,,,217627.0,280286
,,,,,,217584.0,280207
,,,,,,217521.0,280287
,,,,,,217487.0,280292
,,,,,,217612.0,280211
,,,,,,217565.0,280257
,,,,,,217537.0,280289
,,,,,,217617.0,280271
,,,,,,217619.0,280212
,,,,,,217693.0,280202
,,,,,,,280156
,,,,,,,280189
,,,,,,,280273
,,,,,,,280203
,,,,,,,280194
,,,,,,,280240
,,,,,,,280273
,,,,,,,280302
,,,,,,,280272
,,,,,,,280207
,,,,,,,280343
,,,,,,,280243
,,,,,,,280186
,,,,,,,280249
,,,,,,,280212
,,,,,,,280215
,,,,,,,280166
,,,,,,,280245
,,,,,,,280219
,,,,,,,280267
,,,,,,,280364
,,,,,,,280207
,,,,,,,280206
,,,,,,,280266
,,,,,,,280255
,,,,,,,280170
,,,,,,,280256
,,,,,,,280182
,,,,,,,280240
,,,,,,,280274
,,,,,,,280279
,,,,,,,280783
,,,,,,,280264
,,,,,,,280179
,,,,,,,280299
,,,,,,,280230
,,,,,,,280193
,,,,,,,280153
,,,,,,,280218
,,,,,,,280246
,,,,,,,280220
,,,,,,,280207
,,,,,,,280243
,,,,,,,280279
,,,,,,,280270
,,,,,,,280281
,,,,,,,280293
,,,,,,,280109
,,,,,,,280356
,,,,,,,280226
,,,,,,,280308
,,,,,,,280264
,,,,,,,280336
,,,,,,,280193
,,,,,,,280243
,,,,,,,280251
,,,,,,,280224
,,,,,,,280291
,,,,,,,280205
,,,,,,,280318
,,,,,,,280304
,,,,,,,280307
,,,,,,,280267
,,,,,,,280260
,,,,,,,280267
,,,,,,,280168
,,,,,,,280155
,,,,,,,280227
,,,,,,,280237
,,,,,,,280128
,,,,,,,280150
,,,,,,,280122
,,,,,,,280281
,,,,,,,280239
,,,,,,,280173
,,,,,,,280211
,,,,,,,280370
,,,,,,,280389
,,,,,,,280222
,,,,,,,280212
,,,,,,,280097
,,,,,,,280208
,,,,,,,280190
,,,,,,,280073
,,,,,,,280268
,,,,,,,280937
,,,,,,,280649
,,,,,,,280244
,,,,,,,280526
,,,,,,,280133
,,,,,,,280155
,,,,,,,280185
,,,,,,,280190
,,,,,,,280142
,,,,,,,280229
,,,,,,,280258
,,,,,,,280240
,,,,,,,280165
,,,,,,,280158
,,,,,,,280265
,,,,,,,280143
,,,,,,,280127
,,,,,,,280172
,,,,,,,280176
,,,,,,,280052
,,,,,,,280246
,,,,,,,280175
,,,,,,,280079
,,,,,,,280213
,,,,,,,280229
,,,,,,,280175
,,,,,,,280109
,,,,,,,280270
,,,,,,,280182
,,,,,,,280126
,,,,,,,280104
,,,,,,,280211
,,,,,,,280186
,,,,,,,280309
,,,,,,,280264
,,,,,,,280244
,,,,,,,280195
,,,,,,,280147
,,,,,,,280089
,,,,,,,280186
,,,,,,,280129
,,,,,,,280161
,,,,,,,280200
,,,,,,,280129
,,,,,,,280183
,,,,,,,280143
,,,,,,,280859
,,,,,,,280040
,,,,,,,280156
,,,,,,,280199
,,,,,,,280161
,,,,,,,280350
,,,,,,,280155
,,,,,,,280123
,,,,,,,280098
,,,,,,,280215
,,,,,,,280228
,,,,,,,280073
,,,,,,,280117
,,,,,,,280166
,,,,,,,280147
,,,,,,,280203
,,,,,,,280174
,,,,,,,280224
,,,,,,,280162
,,,,,,,280302
,,,,,,,280227
,,,,,,,280070
,,,,,,,280211
,,,,,,,280215
,,,,,,,280150
,,,,,,,280119
,,,,,,,280137
,,,,,,,280157
