1000,1100,1200,2000,1300,1400,1500,1600,1700
-0.0160041758241256,-0.505020659340623,150.7397756043956,370.9892432967033,262.18396483516483,379.32919714285714,389.57009142857146,372.49719230769233,372.1255397802198
-0.0746861538461196,-0.8820079120878681,150.36990131868131,373.0057694505495,262.6160775824176,379.2705151648351,389.6590035164836,373.45922109890114,369.59688000000006
-0.1209204395604039,-1.2892252747252684,148.9668685714285,374.9760613186813,263.0624162637363,376.3204120879121,388.9797151648352,374.1474006593407,367.9057720879121
0.1138074725275011,-1.2910035164835136,148.62366791208788,375.1645549450549,263.5496545054945,375.78338307692303,386.4386076923077,373.7739698901099,567.4938487912088
-0.0035564835164905,-1.027823736263695,148.65211978021972,374.55461802197806,263.0144037362638,375.9772114285714,382.7967685714286,371.5707283516484,366.4173837362637
-0.3734307692307546,-0.6632841758241632,148.33737098901096,374.20786087912086,262.3493413186813,376.5302446153846,382.6491745054945,371.8018997802198,367.9128850549451
-0.663284175824165,-0.5957109890109464,147.9443795604395,376.87878,262.3404501098901,375.8776298901099,387.53578285714286,370.8292015384615,372.8243887912088
-0.5103553846153588,-0.6383887912087403,149.17492285714286,379.63327648351657,262.93438285714285,374.2274215384615,386.1700931868132,370.55713054945056,374.3536767032968
-0.3645395604395318,-0.7308573626373054,148.8832912087912,378.8579630769231,263.2491316483517,376.8858929670329,368.2329685714286,371.0799336263736,374.3856850549451
-0.2667362637362309,-0.8713384615384783,149.03621999999993,380.3410167032967,263.60300175824176,,320.12263780219786,372.6447863736264,376.3346380219781
-0.2542885714285194,-0.7859828571428125,148.2146723076923,379.313192967033,265.00781274725273,,343.926181978022,371.6703098901099,376.9214578021978
-0.4623428571428309,-1.2483257142857198,149.14647098901094,378.9059756043956,264.76063714285715,,380.91716703296703,373.7810828571429,379.2331720879121
-0.485459999999934,-1.5915263736263905,149.19803999999996,377.8674824175824,262.02214483516485,,386.9738584615385,375.7638224175825,378.2764780219781
-0.4587863736263422,-1.1523006593406642,150.16540351648348,377.6398674725275,261.1703670329671,,387.0681052747253,374.0140325274726,375.4846384615385
-0.2614015384614969,-1.194978461538458,150.69887604395603,380.0173767032968,260.8911830769231,,387.0467663736264,372.1842217582418,377.6523151648352
-0.1991630769230123,-1.3319030769230622,150.8767002197802,380.8655980219781,260.56043010989015,,389.22155604395607,372.0597448351649,379.69018021978025
0.0160041758242002,-1.1309617582417282,150.59040329670327,378.8472936263736,261.5793626373627,,32.14705450549451,372.619890989011,379.5212472527473
-0.1671547252746865,-1.0189325274724723,150.9833947252747,377.3677964835164,263.4785248351648,,387.4913268131869,370.51267450549454,380.6966650549451
-0.1600417582417073,-0.8499995604395423,151.34082131868126,376.46267142857147,264.7499676923077,,386.3319131868132,371.3697870329671,378.8330676923077
-0.2453973626372949,-0.6383887912087403,149.90044549450542,376.8218762637362,266.04630593406597,,386.2412228571429,375.2570235164836,377.3126709890111
-0.4641210989010762,-0.7557527472527319,149.9449015384615,378.76371626373634,265.7653437362638,,385.1529389010989,376.3115208791209,377.0637171428572
-0.3449789010988393,-1.0349367032966723,149.5910314285714,381.00074439560433,264.19337802197805,,384.82929890109887,375.4686342857143,379.7364145054945
-0.3983261538461011,-1.059832087912099,150.01247472527467,379.8786738461538,266.1761175824176,,385.21517736263735,376.8805582417583,380.0244896703297
-0.2507320879120289,-0.87311670329672,150.6170769230769,377.9172731868132,266.5655525274725,,384.5501149450549,377.4442608791209,377.61319384615393
-0.023117142857103,-1.2518821978022068,150.98517296703295,374.4728189010989,264.37120219780223,,383.8797178021978,377.1081731868132,377.32867516483526
-0.3627613186812866,-1.1878654945054803,150.9513863736263,374.988509010989,262.48270945054946,,386.03316857142863,375.41173054945057,378.5876703296704
-0.2631797802197422,-0.9566940659340624,149.43632439560434,377.0459347252748,263.52475912087914,,388.2968703296704,375.1752243956044,379.5123560439561
-0.1387028571428494,-1.1487441758241737,149.9537927472527,377.6985494505495,263.34337846153846,,388.1972887912088,375.8402868131868,379.65461538461545
-0.2436191208791278,-0.7735351648351774,150.15651230769228,375.4917514285714,262.361789010989,,386.7604694505495,372.24290373626377,377.4833821978022
-0.3574265934065526,-0.6063804395604144,150.75577978021977,375.3477138461538,265.2425406593407,,388.1474980219781,371.8712512087913,375.7709353846154
-0.3645395604395318,-0.8037652747252579,150.84469186813186,375.4348476923077,267.6965142857143,,386.9347371428571,373.53390725274727,375.4561865934066
-0.0657949450548969,-0.826882417582361,150.29699340659337,374.5439485714286,264.41921472527474,,385.64373362637366,373.81842593406594,375.0631951648352
