1300,1400
177.13974714857147,250.62402137142863
177.22281701142862,251.90318500285719
177.25088115428574,250.1682596914286
176.99156847428574,248.31658754571433
176.9281435114286,249.16187952857146
176.6649018514286,251.15780136857148
175.7545010571429,253.05044716285718
174.99396278571433,254.47049279142863
175.03774284857147,254.23250886000005
175.22072106000005,254.3183851371429
175.65403142571432,254.14045847142862
175.59790314000003,254.69219952000003
174.8497130914286,255.64974807428575
174.27046918285717,254.5013633485715
173.90900302285718,253.25587668857145
173.7063799114286,253.30414701428575
173.3712940457143,252.92191338857145
172.7465862257143,252.5060027914286
172.4580868371429,251.9755904914286
172.51365384000002,252.78888935142862
173.0002860771429,252.77766369428576
173.1198393257143,252.39374622000003
172.83246250285717,252.0002869371429
173.44033183714288,239.9096929114286
174.5954519571429,187.5128156314286
175.1168837314286,168.34500606000003
175.10229037714288,202.91610108000003
174.46747946571432,231.01504347428573
173.67550935428574,245.02297974000004
173.81358493714288,251.48895825428576
173.47962163714288,253.4343646371429
173.21469612857146,252.85624329428575
173.8742034857143,252.4324747371429
174.7801140171429,252.6878584371429
175.06692955714288,252.83154684857146
175.34027430857145,252.7641929057143
175.12361912571433,253.3883394428572
174.28225612285718,254.88079056000004
174.00217597714288,254.73822471428576
174.63530304000005,253.9883508171429
175.36328690571432,253.42987437428576
175.85216427428574,253.06167282000004
175.3133327314286,253.55055018857146
174.4483958485715,253.3428755314286
174.79807506857145,252.34042434857145
174.8536420714286,252.08616321428576
174.69199260857147,251.8683854657143
174.19694112857147,251.38848862285718
173.6973993857143,252.76980573428574
173.63229057428575,253.95018358285716
174.0992779114286,254.78930145428575
174.8575710514286,254.9773312114286
175.1337222171429,253.87833937714288
176.01100732285718,252.3449146114286
176.40783430285717,251.19933630000003
176.39267966571433,251.0797830514286
176.31859032857147,250.75592284285716
176.53019396571432,249.94094013428577
176.38538298857145,249.6153960771429
176.10923182285717,250.22102028000003
176.1159672171429,250.17443380285718
176.16760524000003,250.58304772285717
176.4959557114286,251.77858020857147
177.03871623428574,252.63846554571433
176.36686065428574,252.75296724857145
174.75766270285715,251.95819072285718
173.10692982000003,252.19617465428576
171.62065281428573,252.10412426571432
171.3894042771429,251.9520166114286
172.41206164285717,252.35052744000004
172.4204808857143,252.42237164571432
171.71382576857147,252.38195928000005
172.41206164285717,251.8683854657143
173.51554374000003,250.64591140285717
173.7641920457143,249.70520133428573
173.35445556000002,250.57238334857146
173.53911762000004,252.46222272857148
174.02743370571432,253.27552158857145
174.16270287428574,253.40237151428573
174.36420342000002,253.06896949714292
174.90752522571432,252.75689622857146
174.63193534285716,252.97018371428575
174.53707854000004,252.39935904857145
174.83119075714288,251.39971428000004
175.98182061428574,251.98569358285718
176.88267960000005,253.21770945428574
176.9764138371429,253.66954215428575
175.55019409714288,253.02013788857147
174.87048055714288,252.04743469714288
174.62351610000005,251.85772109142863
175.6119352114286,251.56080246000005
177.3670667057143,252.35557898571432
178.50198064285718,252.68112304285717
178.8247182857143,252.30506352857145
178.9947869914286,251.59784712857146
179.0380057714286,250.11662166857147
179.22828066000002,249.39986346000003
178.51601271428575,249.3785347114286
178.03948356857146,248.6410090371429
177.8121640114286,247.5554879914286
